card_id,year_month,month_end,active_account,activation_date,credit_limit,initial_balance,average_daily_balance,closing_balance,payments,MOB
58,2020_06,30/06/20,TRUE,03/03/20,50000,33237.2,28135.09409,40048.13,24350,4
58,2020_07,31/07/20,TRUE,03/03/20,50000,40048.13,45606.69522,49735.51,4122,5
58,2020_08,31/08/20,TRUE,03/03/20,50000,49735.51,47338.61476,50871.03,20992,6
58,2020_09,30/09/20,TRUE,03/03/20,50000,50871.03,48083.59381,51080.68,12566,7
59,2020_03,31/03/20,TRUE,04/03/20,183284.31,0,0,0,,1
59,2020_04,30/04/20,TRUE,04/03/20,183284.31,0,0,0,,2
59,2020_05,29/05/20,TRUE,04/03/20,183284.31,0,0,0,,3
59,2020_06,30/06/20,TRUE,04/03/20,183284.31,0,0,0,,4
59,2020_07,31/07/20,TRUE,04/03/20,183284.31,0,226.066087,5199.52,0,5
59,2020_08,31/08/20,TRUE,04/03/20,183284.31,5199.52,9295.325714,8457.91,2291.05,6
59,2020_09,30/09/20,TRUE,04/03/20,183284.31,8457.91,7379.182381,6424.08,2291.05,7
60,2020_03,31/03/20,TRUE,04/03/20,102800,0,10780.89368,41861.21,3523.59,1
60,2020_04,30/04/20,TRUE,04/03/20,72000,41861.21,49057.0025,54759.73,2810.4,2
60,2020_05,29/05/20,TRUE,04/03/20,72000,57535.73,55812.59684,56408.2,5500,3
60,2020_06,30/06/20,TRUE,04/03/20,72000,56408.2,59119.47818,60895.95,5500,4
60,2020_07,31/07/20,TRUE,04/03/20,72000,60895.95,61835.62826,74121.99,11500,5
60,2020_08,31/08/20,TRUE,04/03/20,72000,31121.99,65028.0919,71603.76,71955.19,6
60,2020_09,30/09/20,TRUE,04/03/20,72000,71729.77,70305.96143,74152.75,10929.2,7
61,2020_03,31/03/20,TRUE,04/03/20,129329.58,0,30348.51947,100586.3,0,1
61,2020_04,30/04/20,TRUE,04/03/20,129329.58,101962,95835.92,79671.12,41000,2
61,2020_05,29/05/20,TRUE,04/03/20,129329.58,82482.27,85052.54368,75140.64,49050,3
61,2020_06,30/06/20,TRUE,04/03/20,129329.58,70073.21,90267.31455,109267.78,20750,4
61,2020_07,31/07/20,TRUE,04/03/20,129329.58,109267.78,120234.283,133359.48,12248,5
61,2020_08,31/08/20,TRUE,04/03/20,129329.58,134114.48,127500.6576,127187.5,24200,6
61,2020_09,30/09/20,TRUE,04/03/20,129329.58,127187.5,124187.2233,127991,18518,7
62,2020_03,31/03/20,TRUE,05/03/20,70400,0,4450,8900,0,1
62,2020_04,30/04/20,TRUE,05/03/20,70400,8900,8566.2485,8158.33,741.67,2
62,2020_05,29/05/20,TRUE,05/03/20,70400,8158.33,15123.11789,20279.75,741.67,3
62,2020_06,30/06/20,TRUE,05/03/20,70400,20279.75,19586.485,18503.92,2246,4
62,2020_07,31/07/20,TRUE,05/03/20,70400,18503.92,25637.22522,25419.65,2245,5
62,2020_08,31/08/20,TRUE,05/03/20,70400,25419.65,31348.83476,36075.97,5000,6
62,2020_09,30/09/20,TRUE,05/03/20,70400,36075.97,44030.47048,48760.75,5000,7
63,2020_03,31/03/20,TRUE,06/03/20,220000,0,2319.382353,3860.36,0,1
63,2020_04,30/04/20,TRUE,06/03/20,202000,3860.36,122900.7265,225778.49,414815.33,2
63,2020_05,29/05/20,TRUE,06/03/20,202000,225778.49,142596.9411,0,225778.49,3
63,2020_06,30/06/20,TRUE,06/03/20,202000,0,0,0,,4
63,2020_07,31/07/20,TRUE,06/03/20,202000,0,0,0,,5
63,2020_08,31/08/20,TRUE,06/03/20,202000,0,0,0,,6
63,2020_09,30/09/20,TRUE,06/03/20,202000,0,0,0,,7
64,2020_03,31/03/20,TRUE,06/03/20,50000,0,0,0,,1
64,2020_04,30/04/20,TRUE,06/03/20,50000,0,1941.404,7081.01,0,2
64,2020_05,29/05/20,TRUE,06/03/20,50000,7081.01,7035.74,6845.88,2500,3
64,2020_06,30/06/20,TRUE,06/03/20,50000,6845.88,4732.243636,2345.88,4500,4
64,2020_07,31/07/20,TRUE,06/03/20,50000,2345.88,2559.358261,2340.88,1000,5
64,2020_08,31/08/20,TRUE,06/03/20,50000,2340.88,1263.912381,3301.88,2350,6
64,2020_09,30/09/20,TRUE,06/03/20,50000,3301.88,3070.213333,1794.38,2320,7
65,2020_03,31/03/20,TRUE,09/03/20,50000,0,0,0,,1
65,2020_04,30/04/20,TRUE,09/03/20,50000,0,0,0,,2
65,2020_05,29/05/20,TRUE,09/03/20,50000,0,0,0,,3
65,2020_06,30/06/20,TRUE,09/03/20,50000,0,0,0,,4
65,2020_07,31/07/20,TRUE,09/03/20,50000,0,0,0,,5
65,2020_08,31/08/20,TRUE,09/03/20,50000,0,0,0,,6
65,2020_09,30/09/20,TRUE,09/03/20,50000,0,0,0,,7
66,2020_03,31/03/20,TRUE,09/03/20,220000,0,0,0,,1
66,2020_04,30/04/20,TRUE,09/03/20,220000,0,0,0,,2
66,2020_05,29/05/20,TRUE,09/03/20,220000,0,0,0,,3
66,2020_06,30/06/20,TRUE,09/03/20,220000,0,0,0,,4
66,2020_07,31/07/20,TRUE,09/03/20,220000,0,0,0,,5
66,2020_08,31/08/20,TRUE,09/03/20,220000,0,16603.60286,100374.06,0,6
66,2020_09,30/09/20,TRUE,09/03/20,220000,100374.06,198024.1262,227069.51,6524.31,7
67,2020_03,31/03/20,TRUE,09/03/20,160000,0,0,0,,1
67,2020_04,30/04/20,TRUE,09/03/20,80000,0,0,0,,2
67,2020_05,29/05/20,TRUE,09/03/20,80000,0,0,0,,3
67,2020_06,30/06/20,TRUE,09/03/20,80000,0,0,0,,4
67,2020_07,31/07/20,TRUE,09/03/20,80000,0,15140.28652,26241.33,0,5
67,2020_08,31/08/20,TRUE,09/03/20,80000,26789.33,36631.55238,59980.47,8000,6
67,2020_09,30/09/20,TRUE,09/03/20,80000,59980.47,62134.95095,62019.95,8000,7
68,2020_03,31/03/20,TRUE,09/03/20,220000,0,320.25,427,0,1
68,2020_04,30/04/20,TRUE,09/03/20,220000,427,37926.19,71120.7,427,2
68,2020_05,29/05/20,TRUE,09/03/20,220000,71120.7,70692.24263,68188.81,5169.96,3
68,2020_06,30/06/20,TRUE,09/03/20,220000,68188.81,67229.99545,64627.1,5844.07,4
68,2020_07,31/07/20,TRUE,09/03/20,220000,64627.1,67057.09304,85802.02,5900,5
68,2020_08,31/08/20,TRUE,09/03/20,220000,85802.02,96674.07667,110786.76,7050,6
68,2020_09,30/09/20,TRUE,09/03/20,220000,117639.4,151224.2424,166194.29,10145,7
69,2020_03,31/03/20,TRUE,09/03/20,220000,0,0,0,,1
69,2020_04,30/04/20,TRUE,09/03/20,154000,0,15570.379,27179.79,0,2
69,2020_05,29/05/20,TRUE,09/03/20,154000,30556.43,57163.24526,82501.22,2200,3
69,2020_06,30/06/20,TRUE,09/03/20,154000,92501.22,149736.4377,169393.83,0,4
69,2020_07,31/07/20,TRUE,09/03/20,154000,169393.83,166698.0135,158390.05,17000,5
69,2020_08,31/08/20,TRUE,09/03/20,154000,158390.05,158668.249,164232.23,0,6
69,2020_09,30/09/20,TRUE,09/03/20,154000,164232.23,164525.9824,170401.03,0,7
70,2020_03,31/03/20,TRUE,09/03/20,150000,0,997.871875,3391.35,0,1
70,2020_04,30/04/20,TRUE,09/03/20,105000,3621.35,2209.5725,420.55,3391.35,2
70,2020_05,29/05/20,TRUE,09/03/20,105000,575.55,576.6478947,596.41,0,3
70,2020_06,30/06/20,TRUE,09/03/20,105000,596.41,12947.46636,23890.37,596.41,4
70,2020_07,31/07/20,TRUE,09/03/20,105000,23890.37,12725.19087,1463.81,23890.37,5
70,2020_08,31/08/20,TRUE,09/03/20,105000,1463.81,49161.61905,60764.03,1463.81,6
70,2020_09,30/09/20,TRUE,09/03/20,105000,60764.03,61466.25429,60909.14,7500,7
71,2020_03,31/03/20,TRUE,10/03/20,50000,0,11760.826,32706.15,0,1
71,2020_04,30/04/20,TRUE,10/03/20,50000,39996.03,45833.297,48332.17,3200,2
71,2020_05,29/05/20,TRUE,10/03/20,50000,48332.17,30633.16,0,48843.17,3
71,2020_06,30/06/20,TRUE,10/03/20,50000,0,30380.00318,49126.59,0,4
71,2020_07,31/07/20,TRUE,10/03/20,50000,49126.59,47303.69522,0.01,49526.6,5
71,2020_08,31/08/20,TRUE,10/03/20,50000,11045.73,41805.1119,49020.01,0,6
71,2020_09,30/09/20,TRUE,10/03/20,50000,49020.01,48638.85857,51177.23,8000,7
72,2020_03,31/03/20,TRUE,10/03/20,220000,0,39246.1,123947.17,0,1
72,2020_04,30/04/20,TRUE,10/03/20,220000,124616.17,140997.618,171229.63,15000,2
72,2020_05,29/05/20,TRUE,10/03/20,220000,174456.77,185348.2253,218973.41,14254.91,3
72,2020_06,30/06/20,TRUE,10/03/20,220000,223258.79,225230.4927,237683.95,12000,4
72,2020_07,31/07/20,TRUE,10/03/20,220000,237683.95,238028.1809,245601.26,0,5
72,2020_08,31/08/20,TRUE,10/03/20,220000,245601.26,246017.44,254341.04,0,6
72,2020_09,30/09/20,TRUE,10/03/20,220000,254341.04,254757.6057,263088.92,0,7
73,2020_03,31/03/20,TRUE,11/03/20,50000,0,4336.929286,10098.16,0,1
73,2020_04,30/04/20,TRUE,11/03/20,50000,10098.16,10922.243,10655.4,10100,2
73,2020_05,29/05/20,TRUE,11/03/20,50000,13603.55,13312.21947,8629.61,21000,3
73,2020_06,30/06/20,TRUE,11/03/20,50000,8629.61,16897.08864,17228.29,1500,4
73,2020_07,31/07/20,TRUE,11/03/20,50000,17228.29,15397.99,11303.17,15000,5
73,2020_08,31/08/20,TRUE,11/03/20,50000,11303.17,11301.97524,2703.51,30000,6
73,2020_09,30/09/20,TRUE,11/03/20,50000,3453.43,8437.601429,4218.5,39197.18,7
74,2020_03,31/03/20,TRUE,11/03/20,53200,0,0,0,,1
74,2020_04,30/04/20,TRUE,11/03/20,53200,0,4677.8225,11037.05,0,2
74,2020_05,29/05/20,TRUE,11/03/20,53200,11037.05,9779.951579,13359.85,4000,3
74,2020_06,30/06/20,TRUE,11/03/20,53200,13359.85,19470.55409,36398.1,13359.85,4
74,2020_07,31/07/20,TRUE,11/03/20,53200,36398.1,36534.64087,40867.6,5000,5
74,2020_08,31/08/20,TRUE,11/03/20,53200,35867.6,39940.63714,47476.44,5000,6
74,2020_09,30/09/20,TRUE,11/03/20,53200,47476.44,51528.94714,54465.7,0,7
75,2020_03,31/03/20,TRUE,11/03/20,141600,0,0,0,,1
75,2020_04,30/04/20,TRUE,11/03/20,99000,0,0,0,,2
75,2020_05,29/05/20,TRUE,11/03/20,99000,0,0,0,,3
75,2020_06,30/06/20,TRUE,11/03/20,99000,4932.15,61239.40773,88507.98,0,4
75,2020_07,31/07/20,TRUE,11/03/20,99000,88507.98,50026.24957,0,88507.98,5
75,2020_08,31/08/20,TRUE,11/03/20,99000,0,6247.216667,8220.25,0,6
75,2020_09,30/09/20,TRUE,11/03/20,99000,8220.25,7856.131429,4828.49,8220.25,7
76,2020_03,31/03/20,TRUE,11/03/20,220000,0,18847.05857,87107.48,0,1
76,2020_04,30/04/20,TRUE,11/03/20,220000,98187.22,122475.254,150817.94,6572.71,2
76,2020_05,29/05/20,TRUE,11/03/20,220000,161065.53,160802.0247,162507.43,16030,3
76,2020_06,30/06/20,TRUE,11/03/20,220000,162507.43,196450.2605,177047.2,66500,4
76,2020_07,31/07/20,TRUE,11/03/20,220000,177047.2,209987.6317,223329.7,21000,5
76,2020_08,31/08/20,TRUE,11/03/20,220000,227296.78,227697.7514,235717.18,0,6
76,2020_09,30/09/20,TRUE,11/03/20,220000,235717.18,228841.7324,219821.78,44000,7
77,2020_03,31/03/20,TRUE,11/03/20,193200,0,0,0,,1
77,2020_04,30/04/20,TRUE,11/03/20,193200,0,0,0,,2
77,2020_05,29/05/20,TRUE,11/03/20,193200,0,0,0,,3
77,2020_06,30/06/20,TRUE,11/03/20,193200,0,0,0,,4
77,2020_07,31/07/20,TRUE,11/03/20,193200,0,0,0,,5
77,2020_08,31/08/20,TRUE,11/03/20,193200,0,0,0,,6
77,2020_09,30/09/20,TRUE,11/03/20,193200,0,0,0,,7
78,2020_03,31/03/20,TRUE,11/03/20,50000,0,0,0,,1
78,2020_04,30/04/20,TRUE,11/03/20,50000,0,25392.6955,40583.83,0,2
78,2020_05,29/05/20,TRUE,11/03/20,50000,40583.83,25631.89263,0,40583.83,3
78,2020_06,30/06/20,TRUE,11/03/20,50000,0,24919.47318,45368.92,0,4
78,2020_07,31/07/20,TRUE,11/03/20,50000,52129.34,52145.50217,51728.24,5800,5
78,2020_08,31/08/20,TRUE,11/03/20,50000,51728.24,39467.73571,1170.45,51728.2,6
78,2020_09,30/09/20,TRUE,11/03/20,50000,1170.45,27013.11667,45184.75,2500,7
79,2020_03,31/03/20,TRUE,11/03/20,62000,0,0,0,,1
79,2020_04,30/04/20,TRUE,11/03/20,62000,0,4314.75,11855,0,2
79,2020_05,29/05/20,TRUE,11/03/20,62000,10489.33,16650.80263,16297.64,5765.67,3
79,2020_06,30/06/20,TRUE,11/03/20,62000,16297.64,30378.56591,44757.01,4503.58,4
79,2020_07,31/07/20,TRUE,11/03/20,62000,45446.53,45164.89565,45830.31,10000,5
79,2020_08,31/08/20,TRUE,11/03/20,62000,45830.31,53978.13381,53070.22,10460,6
79,2020_09,30/09/20,TRUE,11/03/20,62000,53070.22,53584.22381,56419.59,5050,7
80,2020_03,31/03/20,TRUE,11/03/20,51600,0,10644.75857,24427.12,0,1
80,2020_04,30/04/20,TRUE,11/03/20,51600,24427.12,28128.41,39109.69,1600,2
80,2020_05,29/05/20,TRUE,11/03/20,51600,39422.77,38198.70474,41842.58,6000,3
80,2020_06,30/06/20,TRUE,11/03/20,51600,41842.58,40544.33045,41086.99,5000,4
80,2020_07,31/07/20,TRUE,11/03/20,51600,41086.99,40917.84174,42188.45,10009.05,5
80,2020_08,31/08/20,TRUE,11/03/20,51600,42188.45,45576.5981,48314.72,10525.4,6
80,2020_09,30/09/20,TRUE,11/03/20,51600,48314.72,47482.80286,48228.47,6952.87,7
81,2020_03,31/03/20,TRUE,12/03/20,50000,0,0,0,,1
81,2020_04,30/04/20,TRUE,12/03/20,50000,0,0,0,,2
81,2020_05,29/05/20,TRUE,12/03/20,50000,0,0,0,,3
81,2020_06,30/06/20,TRUE,12/03/20,50000,0,0,0,,4
81,2020_07,31/07/20,TRUE,12/03/20,50000,0,0,0,,5
81,2020_08,31/08/20,TRUE,12/03/20,50000,0,0,0,,6
81,2020_09,30/09/20,TRUE,12/03/20,50000,0,0,0,,7
82,2020_03,31/03/20,TRUE,12/03/20,50000,0,0,0,,1
82,2020_04,30/04/20,TRUE,12/03/20,50000,0,888.4,4442,0,2
82,2020_05,29/05/20,TRUE,12/03/20,50000,9150.41,9419.964211,17111.94,2000,3
82,2020_06,30/06/20,TRUE,12/03/20,50000,35415.99,34243.40273,32936.67,4000,4
82,2020_07,31/07/20,TRUE,12/03/20,50000,32936.67,33679.87391,35186.62,4000,5
82,2020_08,31/08/20,TRUE,12/03/20,50000,35186.62,37658.85667,39388.19,4000,6
82,2020_09,30/09/20,TRUE,12/03/20,50000,39388.19,38153.49476,36859.59,3900,7
83,2020_03,31/03/20,TRUE,12/03/20,2000000,0,0,0,,1
83,2020_04,30/04/20,TRUE,12/03/20,2000000,0,69796.0375,93737.48,0,2
83,2020_05,29/05/20,TRUE,12/03/20,2000000,96067.92,18831.84895,14496.4,96067.92,3
83,2020_06,30/06/20,TRUE,12/03/20,2000000,14496.4,13187.28727,562.08,29323.8,4
83,2020_07,31/07/20,TRUE,12/03/20,2000000,562.08,2066.017391,93.7,22828.12,5
83,2020_08,31/08/20,TRUE,12/03/20,2000000,198.7,6465.658095,4274.77,13409.64,6
83,2020_09,30/09/20,TRUE,12/03/20,2000000,4274.77,5279.978095,1780.62,10722.1,7
84,2020_03,31/03/20,TRUE,12/03/20,50000,0,41461.53846,49000,0,1
84,2020_04,30/04/20,TRUE,12/03/20,50000,49000,49092.359,50847.18,0,2
84,2020_05,29/05/20,TRUE,12/03/20,50000,50847.18,50941.65526,52642.21,0,3
84,2020_06,30/06/20,TRUE,12/03/20,50000,52642.21,52731.47318,54606,0,4
84,2020_07,31/07/20,TRUE,12/03/20,50000,54606,42929.24565,41040.65,15000,5
84,2020_08,31/08/20,TRUE,12/03/20,50000,41040.65,41112.99667,42559.93,0,6
84,2020_09,30/09/20,TRUE,12/03/20,50000,42559.93,42630.50286,44041.96,0,7
85,2020_03,31/03/20,TRUE,12/03/20,220000,0,0,0,,1
85,2020_04,30/04/20,TRUE,12/03/20,154000,0,0,0,,2
85,2020_05,29/05/20,TRUE,12/03/20,154000,0,0,0,,3
85,2020_06,30/06/20,TRUE,12/03/20,154000,0,0,0,,4
85,2020_07,31/07/20,TRUE,12/03/20,154000,0,0,0,,5
85,2020_08,31/08/20,TRUE,12/03/20,154000,0,0,0,,6
85,2020_09,30/09/20,TRUE,12/03/20,154000,0,0,0,,7
86,2020_03,31/03/20,TRUE,12/03/20,222000,0,16477.62615,71636.38,0,1
86,2020_04,30/04/20,TRUE,12/03/20,155000,71636.38,112742.3555,155376.37,0,2
86,2020_05,29/05/20,TRUE,12/03/20,155000,162835.03,163579.3626,169137.35,0,3
86,2020_06,30/06/20,TRUE,12/03/20,155000,169137.35,169447.5845,175962.51,0,4
86,2020_07,31/07/20,TRUE,12/03/20,155000,175962.51,176246.997,182505.71,0,5
86,2020_08,31/08/20,TRUE,12/03/20,155000,182505.71,182505.71,182505.71,,6
86,2020_09,30/09/20,TRUE,12/03/20,155000,182505.71,182505.71,182505.71,,7
87,2020_03,31/03/20,TRUE,12/03/20,111600,0,0,0,,1
87,2020_04,30/04/20,TRUE,12/03/20,111600,0,0,0,,2
87,2020_05,29/05/20,TRUE,12/03/20,111600,0,0,0,,3
87,2020_06,30/06/20,TRUE,12/03/20,111600,0,0,0,,4
87,2020_07,31/07/20,TRUE,12/03/20,111600,0,0,0,,5
87,2020_08,31/08/20,TRUE,12/03/20,111600,0,0,0,,6
87,2020_09,30/09/20,TRUE,12/03/20,111600,0,0,0,,7
88,2020_03,31/03/20,TRUE,12/03/20,120000,0,0,0,,1
88,2020_04,30/04/20,TRUE,12/03/20,120000,0,0,0,,2
88,2020_05,29/05/20,TRUE,12/03/20,120000,0,11052.99368,30000,6.88,3
88,2020_06,30/06/20,TRUE,12/03/20,120000,30000,28131.62727,25081.8,10000,4
88,2020_07,31/07/20,TRUE,12/03/20,120000,25081.8,27264.49957,31020.09,3687.19,5
88,2020_08,31/08/20,TRUE,12/03/20,120000,31020.09,29731.41048,28598.45,3520.09,6
88,2020_09,30/09/20,TRUE,12/03/20,120000,28598.45,57098.11238,64207.12,3162.16,7
89,2020_03,31/03/20,TRUE,12/03/20,50000,0,831.3261538,1801.54,0,1
89,2020_04,30/04/20,TRUE,12/03/20,50000,1801.54,1490.948,1475.33,3276.87,2
89,2020_05,29/05/20,TRUE,12/03/20,50000,1475.33,1287.966842,1973.43,1802,3
89,2020_06,30/06/20,TRUE,12/03/20,50000,1905.23,1612.73,1476.23,0,4
89,2020_07,31/07/20,TRUE,12/03/20,50000,1476.23,1457.316957,1041.23,0,5
89,2020_08,31/08/20,TRUE,12/03/20,50000,278.77,3440.776667,6216.13,0,6
89,2020_09,30/09/20,TRUE,12/03/20,50000,6216.13,4563.58619,2918.37,6560,7
90,2020_03,31/03/20,TRUE,12/03/20,50000,0,9221.776923,23112.47,0,1
90,2020_04,30/04/20,TRUE,12/03/20,50000,23312.47,34860.642,39860.32,2000,2
90,2020_05,29/05/20,TRUE,12/03/20,50000,44574.86,46849.57684,51816.5,4200,3
90,2020_06,30/06/20,TRUE,12/03/20,50000,51816.5,51816.15227,51808.85,2000,4
90,2020_07,31/07/20,TRUE,12/03/20,50000,51808.85,49126.92739,50484.67,8600,5
90,2020_08,31/08/20,TRUE,12/03/20,50000,50564.53,50653.67381,52436.55,600,6
90,2020_09,30/09/20,TRUE,12/03/20,50000,52436.55,51913.45238,52651.5,1600,7
91,2020_03,31/03/20,TRUE,12/03/20,220000,0,18313.07692,36395,0,1
91,2020_04,30/04/20,TRUE,12/03/20,154000,36395,34398.148,34657.96,5000,2
91,2020_05,29/05/20,TRUE,12/03/20,154000,45860.96,47562.76632,52566.21,5000,3
91,2020_06,30/06/20,TRUE,12/03/20,154000,47566.21,47581.21636,43131.77,20019.98,4
91,2020_07,31/07/20,TRUE,12/03/20,154000,43131.77,31008.90043,24792.36,32534.03,5
91,2020_08,31/08/20,TRUE,12/03/20,154000,35388.36,29404.79333,29329.21,15000,6
91,2020_09,30/09/20,TRUE,12/03/20,154000,29329.21,27536.66524,23727.57,25000,7
92,2020_03,31/03/20,TRUE,12/03/20,210800,0,24884.68154,98138.43,0,1
92,2020_04,30/04/20,TRUE,12/03/20,210800,101136.45,165967.599,159717.11,75000,2
92,2020_05,29/05/20,TRUE,12/03/20,210800,196276.24,194728.7737,187950.44,30000,3
92,2020_06,30/06/20,TRUE,12/03/20,210800,187950.44,176416.4086,188740.35,30000,4
92,2020_07,31/07/20,TRUE,12/03/20,210800,189976.17,201166.587,197431.71,19000,5
92,2020_08,31/08/20,TRUE,12/03/20,210800,197431.71,197778.9967,204724.73,0,6
92,2020_09,30/09/20,TRUE,12/03/20,210800,204724.73,205085.5814,212302.61,0,7
93,2020_03,31/03/20,TRUE,13/03/20,50000,0,0,0,,1
93,2020_04,30/04/20,TRUE,13/03/20,50000,0,8745.8515,25484.52,500,2
93,2020_05,29/05/20,TRUE,13/03/20,50000,15484.52,15059.74421,13402.78,12601.81,3
93,2020_06,30/06/20,TRUE,13/03/20,50000,17220.63,19723.335,11651.74,16050,4
93,2020_07,31/07/20,TRUE,13/03/20,50000,12189.74,7883.626087,3021.03,12000,5
93,2020_08,31/08/20,TRUE,13/03/20,50000,3021.03,9019.742857,49835.24,5425,6
93,2020_09,30/09/20,TRUE,13/03/20,50000,49835.24,44947.91667,43957.45,16578,7
94,2020_03,31/03/20,TRUE,13/03/20,220000,0,3477.408333,4170.08,0,1
94,2020_04,30/04/20,TRUE,13/03/20,154000,4170.08,9359.233,13262.14,4500,2
94,2020_05,29/05/20,TRUE,13/03/20,154000,13262.14,13274.98842,15296.26,1950,3
94,2020_06,30/06/20,TRUE,13/03/20,154000,23295.26,30003.01136,37308.04,2000,4
94,2020_07,31/07/20,TRUE,13/03/20,154000,37308.04,42921.90739,49239.55,3500,5
94,2020_08,31/08/20,TRUE,13/03/20,154000,49239.55,50240.8219,52079.26,3500,6
94,2020_09,30/09/20,TRUE,13/03/20,154000,52079.26,60507.00048,63221.52,3964.4,7
95,2020_03,31/03/20,TRUE,13/03/20,130000,0,0,0,,1
95,2020_04,30/04/20,TRUE,13/03/20,130000,0,0,0,,2
95,2020_05,29/05/20,TRUE,13/03/20,130000,0,0,0,,3
95,2020_06,30/06/20,TRUE,13/03/20,130000,0,0,0,,4
95,2020_07,31/07/20,TRUE,13/03/20,130000,0,0,0,,5
95,2020_08,31/08/20,TRUE,13/03/20,130000,0,0,0,,6
95,2020_09,30/09/20,TRUE,13/03/20,130000,0,0,0,,7
96,2020_03,31/03/20,TRUE,13/03/20,50000,0,868.1333333,5208.8,0,1
96,2020_04,30/04/20,TRUE,13/03/20,50000,5208.8,5218.6135,5405.07,0,2
96,2020_05,29/05/20,TRUE,13/03/20,50000,5405.07,5415.108947,5595.81,0,3
96,2020_06,30/06/20,TRUE,13/03/20,50000,5595.81,5605.297273,5804.53,0,4
96,2020_07,31/07/20,TRUE,13/03/20,50000,5804.53,5813.18,6003.48,0,5
96,2020_08,31/08/20,TRUE,13/03/20,50000,6003.48,6013.138571,6206.31,0,6
96,2020_09,30/09/20,TRUE,13/03/20,50000,6206.31,6215.737143,6404.28,0,7
97,2020_03,31/03/20,TRUE,13/03/20,220000,0,0,0,,1
97,2020_04,30/04/20,TRUE,13/03/20,154000,0,154000,220000,0,2
97,2020_05,29/05/20,TRUE,13/03/20,154000,220000,207765.2668,207540.07,20000,3
97,2020_06,30/06/20,TRUE,13/03/20,154000,207540.07,186585.9164,187189.81,27540.07,4
97,2020_07,31/07/20,TRUE,13/03/20,154000,187189.81,163805.0587,165946.92,27189.81,5
97,2020_08,31/08/20,TRUE,13/03/20,154000,165946.92,146436.6529,145435.11,25946.92,6
97,2020_09,30/09/20,TRUE,13/03/20,154000,145435.11,129908.1343,124589.94,25435.11,7
98,2020_03,31/03/20,TRUE,17/03/20,144600,0,0,0,,1
98,2020_04,30/04/20,TRUE,17/03/20,144600,0,0,0,,2
98,2020_05,29/05/20,TRUE,17/03/20,144600,0,76982.36,146165.21,0,3
98,2020_06,30/06/20,TRUE,17/03/20,144600,147598.81,149381.8582,160444.14,15000,4
98,2020_07,31/07/20,TRUE,17/03/20,144600,160444.14,160697.9917,166282.73,0,5
98,2020_08,31/08/20,TRUE,17/03/20,144600,166282.73,166566.3376,172238.49,0,6
98,2020_09,30/09/20,TRUE,17/03/20,144600,172238.49,172537.2333,178512.1,0,7
99,2020_03,31/03/20,TRUE,17/03/20,300000,0,0,0,,1
99,2020_04,30/04/20,TRUE,17/03/20,300000,0,1831.503,3462.22,0,2
99,2020_05,29/05/20,TRUE,17/03/20,300000,3462.22,5218.314737,11564,3462.22,3
99,2020_06,30/06/20,TRUE,17/03/20,300000,16714,18215.67591,9284.87,11564,4
99,2020_07,31/07/20,TRUE,17/03/20,300000,9284.87,51127.51913,102574.01,3750,5
99,2020_08,31/08/20,TRUE,17/03/20,300000,109631.81,171699.4605,240917.22,8574,6
99,2020_09,30/09/20,TRUE,17/03/20,300000,243395.22,283797.2414,308965.4,24000,7
100,2020_03,31/03/20,TRUE,17/03/20,70000,0,886.1336364,7957.32,0,1
100,2020_04,30/04/20,TRUE,17/03/20,70000,7957.32,20321.8325,33333.4,5000,2
100,2020_05,29/05/20,TRUE,17/03/20,70000,38820.5,46933.18053,55029.39,4500,3
100,2020_06,30/06/20,TRUE,17/03/20,70000,58921.68,65405.46545,67734.7,5550,4
100,2020_07,31/07/20,TRUE,17/03/20,70000,71908.12,73796.45087,73994.28,6971.96,5
100,2020_08,31/08/20,TRUE,17/03/20,70000,73994.28,72292.1119,74801.05,7457,6
100,2020_09,30/09/20,TRUE,17/03/20,70000,75354.99,77466.28,77099.1,7355,7
101,2020_03,31/03/20,TRUE,17/03/20,300000,0,0,0,,1
101,2020_04,30/04/20,TRUE,17/03/20,300000,0,0,0,,2
101,2020_05,29/05/20,TRUE,17/03/20,300000,0,0,0,,3
101,2020_06,30/06/20,TRUE,17/03/20,300000,0,5000.779091,14333.57,0,4
101,2020_07,31/07/20,TRUE,17/03/20,300000,18123.57,16414.19217,6926.64,14333.57,5
101,2020_08,31/08/20,TRUE,17/03/20,300000,29866.64,33233.83143,50282.33,6926.64,6
101,2020_09,30/09/20,TRUE,17/03/20,300000,50282.33,137875.339,259100.64,50282.33,7
102,2020_03,31/03/20,TRUE,17/03/20,70000,0,0,0,,1
102,2020_04,30/04/20,TRUE,17/03/20,70000,0,0,0,,2
102,2020_05,29/05/20,TRUE,17/03/20,70000,0,0,0,,3
102,2020_06,30/06/20,TRUE,17/03/20,70000,0,4545.454545,50000,0,4
102,2020_07,31/07/20,TRUE,17/03/20,70000,50000,66806.54652,68550.57,4000,5
102,2020_08,31/08/20,TRUE,17/03/20,70000,68550.57,66075.50905,64174.29,6800,6
102,2020_09,30/09/20,TRUE,17/03/20,70000,64174.29,65461.54381,70062.62,6476,7
103,2020_03,31/03/20,TRUE,17/03/20,50000,0,0,0,,1
103,2020_04,30/04/20,TRUE,17/03/20,50000,0,0,0,,2
103,2020_05,29/05/20,TRUE,17/03/20,50000,0,0,0,,3
